product_name,slug,description,category_slug,price,image,stock,is_available
শ্বাসপ্রশ্বাসযোগ্য শার্ট-105,105,"শ্বাসপ্রশ্বাসযোগ্য শার্ট-105 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,422,105.jpg,271,False
ট্র্যাকিং জামা-106,106,"ট্র্যাকিং জামা-106 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,2967,106.jpg,83,True
সাদা শার্ট-107,107,"সাদা শার্ট-107 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,987,107.jpg,114,False
আরামদায়ক জুতা-108,108,"আরামদায়ক জুতা-108 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,1703,108.jpg,273,False
আউটডোর শার্ট-109,109,"আউটডোর শার্ট-109 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2077,109.jpg,57,True
সাদা জামা-110,110,"সাদা জামা-110 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,2960,110.jpg,178,True
স্পোর্টস জামা-111,111,"স্পোর্টস জামা-111 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,1468,111.jpg,88,False
ক্যাজুয়াল শার্ট-112,112,"ক্যাজুয়াল শার্ট-112 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1552,112.jpg,243,False
লাইটওয়েট শার্ট-113,113,"লাইটওয়েট শার্ট-113 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,2317,113.jpg,230,True
এলিগেন্ট টুপি-114,114,"এলিগেন্ট টুপি-114 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,1335,114.jpg,151,True
আরামদায়ক শার্ট-115,115,"আরামদায়ক শার্ট-115 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1667,115.jpg,127,False
এলিগেন্ট টুপি-116,116,"এলিগেন্ট টুপি-116 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,2565,116.jpg,44,True
লাইটওয়েট টুপি-117,117,"লাইটওয়েট টুপি-117 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,447,117.jpg,255,False
ফরমাল পেন্ট-118,118,"ফরমাল পেন্ট-118 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",pant,2488,118.jpg,243,True
মার্জিত শার্ট-119,119,"মার্জিত শার্ট-119 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",shirt,1262,119.jpg,288,True
দৈনন্দিন ব্যবহারের জুতা-120,120,"দৈনন্দিন ব্যবহারের জুতা-120 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",juta,2015,120.jpg,227,True
শ্বাসপ্রশ্বাসযোগ্য টুপি-121,121,"শ্বাসপ্রশ্বাসযোগ্য টুপি-121 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",tupi,2574,121.jpg,221,False
আধুনিক জামা-122,122,"আধুনিক জামা-122 এর বিবরণ: উচ্চ মানের উপাদান দিয়ে তৈরি, এটি প্রতিদিনের ব্যবহারের জন্য আরামদায়ক এবং স্টাইলিশ।",jama,872,122.jpg,130,True
